Date,Sources,Demands
2020-01-01,-0.6174906947310177,-0.6612062264411569
2020-01-02,-0.39744087268615397,-0.4693544032369399
2020-01-03,-0.5055293103322366,-0.6486343160665065
2020-01-04,-0.5832871202116324,-0.729911146451318
2020-01-05,-0.4579226296007733,-0.5700802357570339
2020-01-06,-0.3975055317424866,-0.43849694598947614
2020-01-07,-0.388550542804188,-0.49707146371221694
2020-01-08,-0.39794373188216436,-0.5043592751333442
2020-01-09,-0.40991496573199915,-0.4876318062486892
2020-01-10,-0.48310369096747546,-0.5935693342837182
2020-01-11,-0.6053188574532962,-0.7337653671303415
2020-01-12,-0.5424030680686276,-0.5635213562287575
2020-01-13,-0.3264216498225854,-0.38080880686830043
2020-01-14,-0.35750869113234773,-0.4712413564544744
2020-01-15,-0.3330004144122086,-0.4652686055605852
2020-01-16,-0.3925012727456566,-0.4646144031915877
2020-01-17,-0.44523578891715476,-0.6279540551291924
2020-01-18,-0.6510306603976647,-0.7683764815861456
2020-01-19,-0.6500160829265281,-0.7422175192632363
2020-01-20,-0.24319068235015429,-0.3922051767530035
2020-01-21,-0.32074252039596746,-0.46690188949357403
2020-01-22,-0.49781566376337616,-0.5551190390445437
2020-01-23,-0.5516959373676811,-0.5584058042822454
2020-01-24,-0.5376863820159561,-0.6568387280033158
2020-01-25,-0.6340473727584263,-0.763887368055672
2020-01-26,-0.5587616480723793,-0.6577852094372819
2020-01-27,-0.34078200651690066,-0.44285537473726594
2020-01-28,-0.48555102445435133,-0.5551378983318258
2020-01-29,-0.4212889285837252,-0.568001034601848
2020-01-30,-0.4635903602179738,-0.5898412495473848
2020-01-31,-0.5681429121930553,-0.6808322652684885
2020-02-01,-0.6252820991652642,-0.7249036877424696
2020-02-02,-0.602247965148949,-0.6280830693710879
2020-02-03,-0.25954486976644975,-0.31436925196983295
2020-02-04,-0.36627188968876295,-0.43129896799011747
2020-02-05,-0.476854535074516,-0.5465751832046175
2020-02-06,-0.5289022306793799,-0.5916991086768875
2020-02-07,-0.5509367725823742,-0.6664937686988014
2020-02-08,-0.6461735250464702,-0.6997606725191983
2020-02-09,-0.520001132791877,-0.6207414503355834
